CLIENTE;STATUSx;STATUS;IDADE;BIDADE_1;BIDADE_2;BIDADE_3;BIDADE_4;UNIFED;BSTATE_SP;BSTATE_RJ;FONE;BFONE;INSTRU;BINST_PR_SEC;BINST_SUP;CARTAO;BCARD;RESTR;BRESTR;RESID;BRESID;ATRASO;FICCAO;BFIX;NAOFICCAO;BNOFIX;AUTOAJUDA;BAUTAJ;CATEG
LDOR_0153;BOM;BOM;52;1;1;1;1;OUTROS;0;0;SIM;1;PRIM & SEC;1;0;SIM;1;NAO;0;PROP;1;25;SIM;1;NAO;0;SIM;1;1
LDOR_0154;BOM;BOM;31;0;0;0;0;SP;1;0;SIM;1;SUP;0;1;SIM;1;NAO;0;PROP;1;1;SIM;1;NAO;0;NAO;0;1
LDOR_0155;BOM;BOM;76;1;1;1;1;RJ;0;1;SIM;1;SUP;0;1;SIM;1;NAO;0;PROP;1;1;SIM;1;SIM;0;NAO;0;1
LDOR_0156;MAU;MAU;61;1;1;1;1;RJ;0;1;SIM;1;PRIM & SEC;1;0;SIM;1;NAO;0;PROP;1;39;SIM;1;NAO;0;NAO;0;0
LDOR_0157;BOM;BOM;63;1;1;1;1;SP;1;0;SIM;1;MV;0;0;SIM;1;SIM;1;PROP;1;2;SIM;1;NAO;0;NAO;0;1
LDOR_0158;BOM;BOM;40;1;1;0;0;RJ;0;1;SIM;1;SUP;0;1;SIM;1;NAO;0;ALUG;0;0;NAO;0;NAO;0;NAO;0;0
LDOR_0159;BOM;BOM;57;1;1;1;1;OUTROS;0;0;SIM;1;PRIM & SEC;1;0;NAO;0;NAO;0;PROP;1;2;NAO;0;NAO;0;SIM;1;1
LDOR_0160;BOM;BOM;23;0;0;0;0;SP;1;0;SIM;1;MV;0;0;NAO;0;NAO;0;PROP;1;1;SIM;1;NAO;0;NAO;0;0
LDOR_0161;BOM;BOM;57;1;1;1;1;OUTROS;0;0;SIM;1;SUP;0;1;SIM;1;NAO;0;PROP;1;17;SIM;1;NAO;0;NAO;0;0
LDOR_0162;BOM;BOM;56;1;1;1;1;OUTROS;0;0;SIM;1;PRIM & SEC;1;0;SIM;1;NAO;0;PROP;1;0;NAO;0;NAO;1;NAO;0;0
LDOR_0163;BOM;BOM;20;0;0;0;0;SP;1;0;NÃO;0;MV;0;0;SIM;1;NAO;0;PROP;1;0;NAO;0;NAO;0;SIM;1;1
LDOR_0164;BOM;BOM;38;1;0;0;0;RJ;0;1;SIM;1;SUP;0;1;SIM;1;NAO;0;PROP;1;2;NAO;0;NAO;0;NAO;0;0
LDOR_0165;BOM;BOM;41;1;1;0;0;SP;1;0;SIM;1;SUP;0;1;NAO;0;NAO;0;ALUG;0;24;SIM;1;NAO;0;NAO;0;1
LDOR_0166;BOM;BOM;49;1;1;1;0;RJ;0;1;SIM;1;SUP;0;1;SIM;1;NAO;0;PROP;1;24;SIM;1;NAO;0;SIM;1;1
LDOR_0167;BOM;BOM;30;0;0;0;0;SP;1;0;SIM;1;SUP;0;1;NAO;0;NAO;0;PROP;1;1;NAO;0;NAO;0;NAO;0;0
LDOR_0168;BOM;BOM;36;1;0;0;0;RJ;0;1;SIM;1;SUP;0;1;SIM;1;NAO;0;PROP;1;0;SIM;1;NAO;0;SIM;1;1
LDOR_0169;MAU;MAU;32;1;0;0;0;RJ;0;1;SIM;1;SUP;0;1;NAO;0;SIM;1;PROP;1;38;NAO;0;NAO;0;SIM;1;0
LDOR_0170;BOM;BOM;54;1;1;1;1;SP;1;0;NÃO;0;PRIM & SEC;1;0;SIM;1;NAO;0;PROP;1;0;SIM;1;SIM;0;NAO;0;1
LDOR_0171;BOM;BOM;38;1;0;0;0;OUTROS;0;0;SIM;1;SUP;0;1;SIM;1;NAO;0;PROP;1;1;SIM;1;NAO;0;NAO;0;0
LDOR_0172;BOM;BOM;33;1;0;0;0;RJ;0;1;SIM;1;MV;0;0;SIM;1;NAO;0;PROP;1;0;SIM;1;SIM;0;NAO;0;1
LDOR_0173;BOM;BOM;60;1;1;1;1;OUTROS;0;0;NÃO;0;MV;0;0;SIM;1;NAO;0;PROP;1;4;SIM;1;NAO;0;NAO;0;1
LDOR_0174;MAU;MAU;27;0;0;0;0;OUTROS;0;0;NÃO;0;SUP;0;1;SIM;1;SIM;1;ALUG;0;37;SIM;1;NAO;0;NAO;0;0
LDOR_0175;BOM;BOM;40;1;1;0;0;RJ;0;1;SIM;1;SUP;0;1;SIM;1;SIM;1;ALUG;0;1;SIM;1;NAO;0;NAO;0;1
LDOR_0176;BOM;BOM;31;0;0;0;0;RJ;0;1;SIM;1;PRIM & SEC;1;0;SIM;1;NAO;0;ALUG;0;2;SIM;1;NAO;0;NAO;0;0
LDOR_0177;BOM;BOM;46;1;1;1;0;SP;1;0;SIM;1;SUP;0;1;SIM;1;NAO;0;PROP;1;1;NAO;0;NAO;0;NAO;0;0
LDOR_0178;BOM;BOM;47;1;1;1;0;SP;1;0;SIM;1;MV;0;0;NAO;0;NAO;0;PROP;1;1;NAO;0;NAO;0;NAO;0;0
LDOR_0179;BOM;BOM;45;1;1;1;0;RJ;0;1;SIM;1;MV;0;0;NAO;0;NAO;0;PROP;1;1;SIM;1;NAO;0;NAO;0;0
LDOR_0180;BOM;BOM;53;1;1;1;1;SP;1;0;SIM;1;SUP;0;1;SIM;1;NAO;0;PROP;1;2;SIM;1;NAO;0;NAO;0;0
LDOR_0181;BOM;BOM;48;1;1;1;0;RJ;0;1;SIM;1;PRIM & SEC;1;0;SIM;1;NAO;0;PROP;1;2;NAO;0;NAO;0;NAO;0;0
LDOR_0182;BOM;BOM;48;1;1;1;0;RJ;0;1;SIM;1;SUP;0;1;SIM;1;NAO;0;PROP;1;1;SIM;1;NAO;0;NAO;0;0
LDOR_0183;BOM;BOM;37;1;0;0;0;OUTROS;0;0;SIM;1;MV;0;0;NAO;0;SIM;1;ALUG;0;2;SIM;1;NAO;0;NAO;0;1
LDOR_0184;MAU;MAU;66;1;1;1;1;SP;1;0;SIM;1;SUP;0;1;MV;0;NAO;0;PROP;1;42;NAO;0;NAO;0;SIM;1;0
LDOR_0185;BOM;BOM;50;1;1;1;0;OUTROS;0;0;SIM;1;MV;0;0;SIM;1;NAO;0;PROP;1;24;SIM;1;NAO;0;SIM;1;1
LDOR_0186;MAU;MAU;32;1;0;0;0;OUTROS;0;0;SIM;1;SUP;0;1;SIM;1;SIM;1;PROP;1;31;NAO;0;NAO;0;SIM;1;0
LDOR_0187;BOM;BOM;47;1;1;1;0;RJ;0;1;SIM;1;SUP;0;1;SIM;1;NAO;0;PROP;1;1;SIM;1;NAO;0;NAO;0;1
LDOR_0188;BOM;BOM;26;0;0;0;0;SP;1;0;SIM;1;PRIM & SEC;1;0;SIM;1;NAO;0;PROP;1;1;SIM;1;NAO;0;NAO;0;0
LDOR_0189;BOM;BOM;38;1;0;0;0;RJ;0;1;SIM;1;SUP;0;1;SIM;1;NAO;0;PROP;1;1;NAO;0;NAO;0;NAO;0;0
LDOR_0190;MAU;MAU;18;0;0;0;0;OUTROS;0;0;NÃO;0;MV;0;0;NAO;0;NAO;0;PROP;1;43;NAO;0;NAO;0;SIM;1;0
LDOR_0191;BOM;BOM;37;1;0;0;0;RJ;0;1;SIM;1;SUP;0;1;SIM;1;NAO;0;PROP;1;0;NAO;0;NAO;0;NAO;0;0
LDOR_0192;MAU;MAU;18;0;0;0;0;SP;1;0;SIM;1;PRIM & SEC;1;0;SIM;1;SIM;1;PROP;1;43;NAO;0;NAO;0;SIM;1;0
LDOR_0193;BOM;BOM;61;1;1;1;1;SP;1;0;SIM;1;SUP;0;1;SIM;1;NAO;0;PROP;1;3;NAO;0;NAO;0;NAO;0;0
LDOR_0194;BOM;BOM;37;1;0;0;0;SP;1;0;SIM;1;PRIM & SEC;1;0;SIM;1;NAO;0;PROP;1;1;SIM;1;NAO;1;SIM;1;1
LDOR_0195;BOM;BOM;38;1;0;0;0;SP;1;0;SIM;1;PRIM & SEC;1;0;SIM;1;NAO;0;PROP;1;1;SIM;1;NAO;0;SIM;1;1
LDOR_0196;BOM;BOM;40;1;1;0;0;RJ;0;1;NÃO;0;PRIM & SEC;1;0;SIM;1;NAO;0;PROP;1;5;SIM;1;NAO;0;NAO;0;1
LDOR_0197;MAU;MAU;20;0;0;0;0;OUTROS;0;0;SIM;1;SUP;0;1;SIM;1;NAO;0;PROP;1;31;NAO;0;NAO;0;SIM;1;0
LDOR_0198;BOM;BOM;43;1;1;0;0;SP;1;0;SIM;1;SUP;0;1;SIM;1;NAO;0;PROP;1;1;SIM;1;NAO;0;NAO;0;0
LDOR_0199;BOM;BOM;40;1;1;0;0;RJ;0;1;SIM;1;SUP;0;1;SIM;1;NAO;0;PROP;1;1;SIM;1;NAO;0;SIM;1;1
LDOR_0200;MAU;MAU;62;1;1;1;1;SP;1;0;SIM;1;MV;0;0;SIM;1;SIM;1;PROP;1;35;SIM;1;NAO;0;NAO;0;0
LDOR_0201;BOM;BOM;44;1;1;1;0;OUTROS;0;0;NÃO;0;SUP;0;1;NAO;0;NAO;0;PROP;1;1;SIM;1;NAO;0;SIM;1;1
LDOR_0202;BOM;BOM;40;1;1;0;0;RJ;0;1;SIM;1;SUP;0;1;SIM;1;NAO;0;PROP;1;2;NAO;0;NAO;0;NAO;0;0
LDOR_0203;BOM;BOM;34;1;0;0;0;SP;1;0;NÃO;0;SUP;0;1;SIM;1;NAO;0;PROP;1;2;NAO;0;NAO;0;NAO;0;0
LDOR_0204;MAU;MAU;31;0;0;0;0;SP;1;0;SIM;1;PRIM & SEC;1;0;SIM;1;NAO;0;PROP;1;34;SIM;1;NAO;0;SIM;1;1
LDOR_0205;BOM;BOM;61;1;1;1;1;SP;1;0;SIM;1;PRIM & SEC;1;0;SIM;1;NAO;0;PROP;1;0;NAO;0;NAO;0;NAO;0;0
LDOR_0206;BOM;BOM;77;1;1;1;1;RJ;0;1;SIM;1;MV;0;0;MV;0;NAO;0;PROP;1;1;NAO;0;NAO;0;SIM;1;1
LDOR_0207;BOM;BOM;37;1;0;0;0;RJ;0;1;SIM;1;SUP;0;1;NAO;0;NAO;0;ALUG;0;1;SIM;1;NAO;0;NAO;0;1
LDOR_0208;BOM;BOM;40;1;1;0;0;RJ;0;1;SIM;1;MV;0;0;SIM;1;NAO;0;PROP;1;15;NAO;0;NAO;0;NAO;0;0
LDOR_0209;BOM;BOM;41;1;1;0;0;RJ;0;1;SIM;1;SUP;0;1;SIM;1;NAO;0;PROP;1;1;NAO;0;NAO;0;NAO;0;0
LDOR_0210;BOM;BOM;29;0;0;0;0;OUTROS;0;0;SIM;1;SUP;0;1;SIM;1;NAO;0;PROP;1;2;NAO;0;NAO;0;SIM;1;1
LDOR_0211;BOM;BOM;54;1;1;1;1;SP;1;0;SIM;1;SUP;0;1;SIM;1;NAO;0;PROP;1;1;NAO;0;NAO;0;NAO;0;0
LDOR_0212;MAU;MAU;50;1;1;1;0;SP;1;0;SIM;1;SUP;0;1;NAO;0;NAO;0;PROP;1;38;NAO;0;NAO;1;SIM;1;0
LDOR_0213;BOM;BOM;26;0;0;0;0;RJ;0;1;SIM;1;SUP;0;1;SIM;1;NAO;0;PROP;1;1;SIM;1;SIM;0;SIM;1;1
LDOR_0214;MAU;MAU;43;1;1;0;0;RJ;0;1;SIM;1;PRIM & SEC;1;0;SIM;1;NAO;0;PROP;1;32;SIM;1;NAO;0;SIM;1;1
LDOR_0215;BOM;BOM;61;1;1;1;1;SP;1;0;SIM;1;PRIM & SEC;1;0;SIM;1;NAO;0;PROP;1;0;NAO;0;NAO;0;NAO;0;0
LDOR_0216;BOM;BOM;41;1;1;0;0;SP;1;0;SIM;1;SUP;0;1;NAO;0;NAO;0;ALUG;0;1;SIM;1;NAO;0;NAO;0;1
LDOR_0217;BOM;BOM;28;0;0;0;0;SP;1;0;SIM;1;MV;0;0;SIM;1;NAO;0;PROP;1;25;NAO;0;NAO;1;SIM;1;1
LDOR_0218;BOM;BOM;54;1;1;1;1;SP;1;0;NÃO;0;PRIM & SEC;1;0;SIM;1;NAO;0;PROP;1;1;SIM;1;NAO;0;SIM;1;1
LDOR_0219;MAU;MAU;63;1;1;1;1;SP;1;0;SIM;1;PRIM & SEC;1;0;SIM;1;NAO;0;ALUG;0;42;SIM;1;NAO;0;NAO;0;1
LDOR_0220;BOM;BOM;40;1;1;0;0;SP;1;0;SIM;1;SUP;0;1;SIM;1;NAO;0;PROP;1;0;SIM;1;SIM;0;NAO;0;1
LDOR_0221;BOM;BOM;40;1;1;0;0;RJ;0;1;SIM;1;SUP;0;1;SIM;1;NAO;0;PROP;1;0;SIM;1;NAO;0;NAO;0;1
LDOR_0222;BOM;BOM;50;1;1;1;0;OUTROS;0;0;SIM;1;MV;0;0;SIM;1;NAO;0;PROP;1;1;SIM;1;NAO;0;NAO;0;0
LDOR_0223;BOM;BOM;45;1;1;1;0;SP;1;0;SIM;1;SUP;0;1;SIM;1;NAO;0;PROP;1;1;NAO;0;NAO;0;NAO;0;0
LDOR_0224;BOM;BOM;52;1;1;1;1;OUTROS;0;0;SIM;1;SUP;0;1;SIM;1;NAO;0;PROP;1;0;SIM;1;NAO;0;NAO;0;0
LDOR_0225;MAU;MAU;41;1;1;0;0;SP;1;0;SIM;1;PRIM & SEC;1;0;NAO;0;NAO;0;PROP;1;34;NAO;0;NAO;0;NAO;0;0
LDOR_0226;BOM;BOM;37;1;0;0;0;OUTROS;0;0;SIM;1;SUP;0;1;SIM;1;NAO;0;PROP;1;0;SIM;1;NAO;0;NAO;0;1
LDOR_0227;BOM;BOM;52;1;1;1;1;RJ;0;1;SIM;1;SUP;0;1;SIM;1;NAO;0;PROP;1;9;SIM;1;SIM;0;NAO;0;1
LDOR_0228;MAU;MAU;20;0;0;0;0;SP;1;0;SIM;1;SUP;0;1;SIM;1;SIM;1;PROP;1;36;SIM;1;NAO;0;NAO;0;0
LDOR_0229;MAU;MAU;41;1;1;0;0;RJ;0;1;SIM;1;SUP;0;1;NAO;0;NAO;0;PROP;1;36;NAO;0;NAO;0;SIM;1;0
LDOR_0230;BOM;BOM;40;1;1;0;0;SP;1;0;SIM;1;SUP;0;1;SIM;1;NAO;0;ALUG;0;20;NAO;0;NAO;0;NAO;0;0
LDOR_0231;MAU;MAU;47;1;1;1;0;RJ;0;1;SIM;1;MV;0;0;SIM;1;SIM;1;PROP;1;32;SIM;1;NAO;0;SIM;1;1
LDOR_0232;MAU;MAU;22;0;0;0;0;SP;1;0;SIM;1;PRIM & SEC;1;0;SIM;1;NAO;0;PROP;1;32;NAO;0;NAO;0;SIM;1;1
LDOR_0233;BOM;BOM;30;0;0;0;0;SP;1;0;SIM;1;MV;0;0;SIM;1;NAO;0;PROP;1;21;NAO;0;NAO;0;NAO;0;0
LDOR_0234;BOM;BOM;40;1;1;0;0;SP;1;0;SIM;1;SUP;0;1;SIM;1;NAO;0;ALUG;0;0;NAO;0;NAO;0;SIM;1;0
LDOR_0235;BOM;BOM;58;1;1;1;1;SP;1;0;SIM;1;SUP;0;1;SIM;1;NAO;0;PROP;1;0;NAO;0;NAO;0;SIM;1;0
LDOR_0236;MAU;MAU;62;1;1;1;1;SP;1;0;SIM;1;MV;0;0;SIM;1;SIM;1;PROP;1;37;NAO;0;NAO;0;SIM;1;0
LDOR_0237;BOM;BOM;45;1;1;1;0;SP;1;0;SIM;1;SUP;0;1;NAO;0;SIM;1;PROP;1;2;SIM;1;NAO;0;NAO;0;0
LDOR_0238;BOM;BOM;50;1;1;1;0;OUTROS;0;0;SIM;1;SUP;0;1;SIM;1;NAO;0;PROP;1;1;NAO;0;NAO;0;NAO;0;0
LDOR_0239;BOM;BOM;48;1;1;1;0;RJ;0;1;SIM;1;MV;0;0;SIM;1;NAO;0;PROP;1;1;SIM;1;SIM;0;NAO;0;0
LDOR_0240;BOM;BOM;39;1;1;0;0;RJ;0;1;SIM;1;SUP;0;1;SIM;1;NAO;0;ALUG;0;0;NAO;0;NAO;0;SIM;1;0
LDOR_0241;MAU;MAU;28;0;0;0;0;SP;1;0;SIM;1;MV;0;0;SIM;1;NAO;0;PROP;1;44;SIM;1;NAO;0;NAO;0;0
LDOR_0242;MAU;MAU;39;1;1;0;0;OUTROS;0;0;SIM;1;SUP;0;1;SIM;1;SIM;1;ALUG;0;41;NAO;0;SIM;0;SIM;1;0
LDOR_0243;BOM;BOM;58;1;1;1;1;SP;1;0;SIM;1;SUP;0;1;SIM;1;NAO;0;PROP;1;3;NAO;0;NAO;1;SIM;1;1
LDOR_0244;BOM;BOM;37;1;0;0;0;RJ;0;1;SIM;1;SUP;0;1;NAO;0;NAO;0;ALUG;0;20;NAO;0;NAO;0;NAO;0;0
LDOR_0245;BOM;BOM;73;1;1;1;1;RJ;0;1;SIM;1;SUP;0;1;NAO;0;NAO;0;PROP;1;0;NAO;0;NAO;0;SIM;1;1
LDOR_0246;MAU;MAU;18;0;0;0;0;SP;1;0;SIM;1;MV;0;0;SIM;1;NAO;0;PROP;1;34;SIM;1;SIM;0;NAO;0;0
LDOR_0247;MAU;MAU;26;0;0;0;0;SP;1;0;SIM;1;PRIM & SEC;1;0;SIM;1;NAO;0;PROP;1;34;NAO;0;NAO;0;SIM;1;0
LDOR_0248;BOM;BOM;35;1;0;0;0;OUTROS;0;0;SIM;1;MV;0;0;SIM;1;NAO;0;ALUG;0;3;SIM;1;NAO;0;NAO;0;0
LDOR_0249;BOM;BOM;49;1;1;1;0;RJ;0;1;SIM;1;SUP;0;1;SIM;1;NAO;0;PROP;1;1;SIM;1;NAO;0;NAO;0;1
LDOR_0250;BOM;BOM;50;1;1;1;0;OUTROS;0;0;SIM;1;SUP;0;1;SIM;1;NAO;0;PROP;1;3;SIM;1;NAO;0;SIM;1;1
LDOR_0251;MAU;MAU;27;0;0;0;0;RJ;0;1;SIM;1;PRIM & SEC;1;0;NAO;0;NAO;0;PROP;1;32;SIM;1;NAO;0;NAO;0;0
LDOR_0252;BOM;BOM;37;1;0;0;0;OUTROS;0;0;SIM;1;SUP;0;1;SIM;1;NAO;0;PROP;1;2;SIM;1;NAO;0;NAO;0;0
LDOR_0253;BOM;BOM;47;1;1;1;0;OUTROS;0;0;SIM;1;SUP;0;1;NAO;0;NAO;0;PROP;1;1;SIM;1;NAO;0;NAO;0;1
LDOR_0254;MAU;MAU;46;1;1;1;0;OUTROS;0;0;SIM;1;SUP;0;1;SIM;1;SIM;1;ALUG;0;43;SIM;1;NAO;0;NAO;0;0
LDOR_0255;BOM;BOM;31;0;0;0;0;RJ;0;1;SIM;1;PRIM & SEC;1;0;SIM;1;NAO;0;ALUG;0;25;NAO;0;NAO;0;NAO;0;0
LDOR_0256;BOM;BOM;48;1;1;1;0;RJ;0;1;NÃO;0;SUP;0;1;SIM;1;SIM;1;PROP;1;2;SIM;1;NAO;0;NAO;0;0
LDOR_0257;BOM;BOM;76;1;1;1;1;RJ;0;1;SIM;1;SUP;0;1;SIM;1;NAO;0;PROP;1;2;SIM;1;NAO;0;NAO;0;1
LDOR_0258;BOM;BOM;53;1;1;1;1;RJ;0;1;SIM;1;SUP;0;1;NAO;0;NAO;0;PROP;1;0;SIM;1;NAO;0;NAO;0;1
LDOR_0259;BOM;BOM;41;1;1;0;0;OUTROS;0;0;NÃO;0;PRIM & SEC;1;0;SIM;1;NAO;0;ALUG;0;1;NAO;0;NAO;0;NAO;0;0
LDOR_0260;BOM;BOM;37;1;0;0;0;OUTROS;0;0;SIM;1;MV;0;0;SIM;1;NAO;0;PROP;1;4;SIM;1;NAO;0;NAO;0;1
LDOR_0261;MAU;MAU;33;1;0;0;0;OUTROS;0;0;SIM;1;PRIM & SEC;1;0;NAO;0;NAO;0;PROP;1;32;SIM;1;NAO;0;SIM;1;1
LDOR_0262;BOM;BOM;43;1;1;0;0;OUTROS;0;0;SIM;1;MV;0;0;SIM;1;NAO;0;PROP;1;14;NAO;0;NAO;0;SIM;1;0
LDOR_0263;BOM;BOM;37;1;0;0;0;SP;1;0;SIM;1;MV;0;0;SIM;1;NAO;0;PROP;1;2;SIM;1;NAO;0;NAO;0;0
LDOR_0264;BOM;BOM;38;1;0;0;0;RJ;0;1;SIM;1;PRIM & SEC;1;0;NAO;0;NAO;0;PROP;1;0;NAO;0;NAO;0;SIM;1;1
LDOR_0265;BOM;BOM;45;1;1;1;0;SP;1;0;SIM;1;SUP;0;1;NAO;0;SIM;1;PROP;1;1;SIM;1;NAO;0;NAO;0;0
LDOR_0266;BOM;BOM;27;0;0;0;0;SP;1;0;SIM;1;MV;0;0;SIM;1;NAO;0;ALUG;0;2;SIM;1;SIM;0;NAO;0;1
LDOR_0267;BOM;BOM;37;1;0;0;0;OUTROS;0;0;SIM;1;PRIM & SEC;1;0;SIM;1;NAO;0;PROP;1;2;SIM;1;NAO;0;SIM;1;1
LDOR_0268;BOM;BOM;39;1;1;0;0;RJ;0;1;SIM;1;SUP;0;1;SIM;1;NAO;0;PROP;1;0;SIM;1;NAO;0;NAO;0;1
LDOR_0269;BOM;BOM;19;0;0;0;0;SP;1;0;SIM;1;MV;0;0;SIM;1;NAO;0;PROP;1;1;SIM;1;NAO;0;SIM;1;1
LDOR_0270;MAU;MAU;30;0;0;0;0;OUTROS;0;0;SIM;1;PRIM & SEC;1;0;SIM;1;SIM;1;PROP;1;40;NAO;0;NAO;0;SIM;1;0
LDOR_0271;MAU;MAU;30;0;0;0;0;OUTROS;0;0;SIM;1;SUP;0;1;SIM;1;NAO;0;PROP;1;41;SIM;1;NAO;0;NAO;0;0
LDOR_0272;BOM;BOM;37;1;0;0;0;SP;1;0;SIM;1;PRIM & SEC;1;0;SIM;1;NAO;0;PROP;1;0;SIM;1;NAO;0;SIM;1;1
LDOR_0273;BOM;BOM;71;1;1;1;1;RJ;0;1;SIM;1;PRIM & SEC;1;0;MV;0;NAO;0;PROP;1;2;NAO;0;NAO;0;NAO;0;0
LDOR_0274;BOM;BOM;38;1;0;0;0;RJ;0;1;SIM;1;PRIM & SEC;1;0;NAO;0;NAO;0;PROP;1;0;NAO;0;NAO;0;NAO;0;0
LDOR_0275;BOM;BOM;40;1;1;0;0;RJ;0;1;SIM;1;SUP;0;1;SIM;1;NAO;0;ALUG;0;2;SIM;1;NAO;0;SIM;1;1
LDOR_0276;BOM;BOM;46;1;1;1;0;RJ;0;1;SIM;1;SUP;0;1;SIM;1;NAO;0;PROP;1;1;NAO;0;NAO;0;SIM;1;1
LDOR_0277;BOM;BOM;57;1;1;1;1;OUTROS;0;0;SIM;1;SUP;0;1;SIM;1;NAO;0;PROP;1;0;SIM;1;NAO;0;NAO;0;0
LDOR_0278;BOM;BOM;40;1;1;0;0;RJ;0;1;NÃO;0;PRIM & SEC;1;0;SIM;1;NAO;0;PROP;1;0;NAO;0;NAO;0;SIM;1;1
LDOR_0279;MAU;MAU;43;1;1;0;0;SP;1;0;SIM;1;SUP;0;1;SIM;1;NAO;0;PROP;1;36;SIM;1;NAO;0;SIM;1;1
LDOR_0280;BOM;BOM;31;0;0;0;0;SP;1;0;SIM;1;PRIM & SEC;1;0;SIM;1;NAO;0;PROP;1;1;SIM;1;NAO;0;NAO;0;0
LDOR_0281;BOM;BOM;35;1;0;0;0;SP;1;0;SIM;1;MV;0;0;SIM;1;NAO;0;ALUG;0;0;NAO;0;NAO;0;NAO;0;0
LDOR_0282;MAU;MAU;20;0;0;0;0;OUTROS;0;0;SIM;1;SUP;0;1;SIM;1;NAO;0;PROP;1;34;SIM;1;NAO;0;NAO;0;0
LDOR_0283;MAU;MAU;32;1;0;0;0;SP;1;0;SIM;1;SUP;0;1;SIM;1;SIM;1;PROP;1;33;NAO;0;NAO;0;SIM;1;1
LDOR_0284;MAU;MAU;52;1;1;1;1;OUTROS;0;0;SIM;1;MV;0;0;NAO;0;SIM;1;PROP;1;39;NAO;0;NAO;0;NAO;0;0
LDOR_0285;BOM;BOM;31;0;0;0;0;RJ;0;1;SIM;1;MV;0;0;SIM;1;SIM;1;PROP;1;1;NAO;0;SIM;0;SIM;1;1
LDOR_0286;MAU;MAU;50;1;1;1;0;SP;1;0;SIM;1;PRIM & SEC;1;0;NAO;0;NAO;0;ALUG;0;31;SIM;1;NAO;0;NAO;0;0
LDOR_0287;BOM;BOM;33;1;0;0;0;RJ;0;1;SIM;1;MV;0;0;SIM;1;NAO;0;PROP;1;1;NAO;0;NAO;0;NAO;0;0
LDOR_0288;BOM;BOM;33;1;0;0;0;SP;1;0;SIM;1;SUP;0;1;SIM;1;NAO;0;ALUG;0;15;NAO;0;NAO;0;SIM;1;1
LDOR_0289;BOM;BOM;56;1;1;1;1;OUTROS;0;0;SIM;1;PRIM & SEC;1;0;SIM;1;NAO;0;PROP;1;2;SIM;1;NAO;0;NAO;0;0
LDOR_0290;BOM;BOM;33;1;0;0;0;OUTROS;0;0;SIM;1;SUP;0;1;SIM;1;NAO;0;PROP;1;0;NAO;0;NAO;0;NAO;0;0
LDOR_0291;BOM;BOM;45;1;1;1;0;SP;1;0;SIM;1;SUP;0;1;NAO;0;NAO;0;PROP;1;2;SIM;1;NAO;0;NAO;0;1
LDOR_0292;MAU;MAU;27;0;0;0;0;OUTROS;0;0;NÃO;0;SUP;0;1;SIM;1;SIM;1;ALUG;0;35;SIM;1;NAO;0;SIM;1;1
LDOR_0293;BOM;BOM;61;1;1;1;1;RJ;0;1;SIM;1;PRIM & SEC;1;0;SIM;1;NAO;0;PROP;1;2;SIM;1;NAO;0;NAO;0;1
LDOR_0294;BOM;BOM;43;1;1;0;0;SP;1;0;SIM;1;MV;0;0;SIM;1;NAO;0;ALUG;0;1;NAO;0;NAO;0;NAO;0;0
LDOR_0295;BOM;BOM;41;1;1;0;0;OUTROS;0;0;SIM;1;SUP;0;1;SIM;1;NAO;0;PROP;1;2;SIM;1;NAO;0;NAO;0;1
LDOR_0296;BOM;BOM;76;1;1;1;1;RJ;0;1;SIM;1;SUP;0;1;SIM;1;NAO;0;PROP;1;0;NAO;0;NAO;0;NAO;0;0
LDOR_0297;BOM;BOM;32;1;0;0;0;RJ;0;1;NÃO;0;MV;0;0;SIM;1;NAO;0;ALUG;0;1;SIM;1;NAO;0;SIM;1;1
LDOR_0298;BOM;BOM;31;0;0;0;0;RJ;0;1;SIM;1;SUP;0;1;SIM;1;NAO;0;PROP;1;2;SIM;1;NAO;0;NAO;0;1
LDOR_0299;BOM;BOM;27;0;0;0;0;SP;1;0;SIM;1;PRIM & SEC;1;0;SIM;1;NAO;0;PROP;1;0;SIM;1;NAO;0;SIM;1;1
LDOR_0300;MAU;MAU;54;1;1;1;1;RJ;0;1;SIM;1;SUP;0;1;SIM;1;NAO;0;PROP;1;40;SIM;1;NAO;0;NAO;0;0
LDOR_0301;BOM;BOM;30;0;0;0;0;SP;1;0;SIM;1;MV;0;0;SIM;1;NAO;0;PROP;1;1;NAO;0;NAO;0;SIM;1;1
LDOR_0302;BOM;BOM;56;1;1;1;1;RJ;0;1;SIM;1;SUP;0;1;SIM;1;SIM;1;PROP;1;1;SIM;1;NAO;0;NAO;0;1
LDOR_0303;MAU;MAU;18;0;0;0;0;OUTROS;0;0;SIM;1;MV;0;0;MV;0;SIM;1;PROP;1;43;SIM;1;NAO;0;SIM;1;1
LDOR_0304;MAU;MAU;52;1;1;1;1;SP;1;0;SIM;1;PRIM & SEC;1;0;SIM;1;NAO;0;PROP;1;32;NAO;0;NAO;0;SIM;1;0
LDOR_0305;BOM;BOM;34;1;0;0;0;SP;1;0;SIM;1;MV;0;0;SIM;1;SIM;1;PROP;1;2;SIM;1;NAO;0;SIM;1;1
LDOR_0306;BOM;BOM;41;1;1;0;0;RJ;0;1;SIM;1;SUP;0;1;SIM;1;NAO;0;PROP;1;0;SIM;1;NAO;0;SIM;1;1
